CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
97167,Attrited Customer,52,F,3,Graduate,Married,Less than $40K,Blue,36,5,3,3,2566.0,1079,1487.0,0.5539999999999999,2340,36,0.5,0.42,0.9968299999999999,0.00317458
97168,Existing Customer,53,F,2,,Married,,Blue,36,3,4,3,2592.0,1364,1228.0,0.679,4208,68,0.7,0.526,0.00040183,0.9996
97169,Existing Customer,56,F,1,,Single,Less than $40K,Blue,50,4,4,1,1698.0,0,1698.0,0.847,4371,74,0.897,0.0,0.00013526,0.9998600000000001
97170,Existing Customer,57,F,2,Graduate,Married,$40K - $60K,Blue,47,5,2,2,4682.0,1010,3672.0,0.638,4322,83,0.6940000000000001,0.21600000000000003,0.00011382,0.99989
97171,Existing Customer,56,F,2,Uneducated,Married,$40K - $60K,Blue,44,6,1,2,4439.0,1513,2926.0,0.752,4532,95,0.696,0.341,5.663e-05,0.9999399999999999
97172,Existing Customer,34,F,1,Uneducated,Single,Less than $40K,Blue,25,6,1,2,2689.0,1618,1071.0,0.5870000000000001,4237,79,0.6809999999999999,0.602,5.3155e-05,0.99995
97173,Existing Customer,46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670.0,915,10755.0,0.892,4277,89,0.8540000000000001,0.078,0.00010545,0.99989
97174,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,36,3,1,1,1596.0,0,1596.0,0.7879999999999999,5678,81,0.8,0.0,3.3863000000000004e-05,0.99997
97175,Attrited Customer,40,F,4,,Married,$40K - $60K,Blue,30,1,3,4,3356.0,2517,839.0,0.583,2032,39,0.147,0.75,0.9983200000000001,0.00167742
97176,Existing Customer,53,M,0,High School,Married,$60K - $80K,Blue,46,4,4,2,1590.0,0,1590.0,0.556,4229,73,1.0859999999999999,0.0,0.00018134,0.99982
97177,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,5,5,2,4994.0,0,4994.0,0.7170000000000001,4802,81,0.7609999999999999,0.0,0.00020089999999999998,0.9998
97178,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Silver,44,4,2,3,16406.0,0,16406.0,0.627,4075,75,0.63,0.0,0.00017949,0.99982
97179,Existing Customer,52,F,2,,Married,Less than $40K,Blue,36,6,3,1,2451.0,1733,718.0,0.7240000000000001,5283,90,0.698,0.7070000000000001,0.00011924,0.9998799999999999
97180,Existing Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,29,5,2,3,9109.0,1347,7762.0,0.695,3991,84,0.867,0.14800000000000002,0.00019683,0.9998
97181,Existing Customer,45,F,1,,Single,Less than $40K,Blue,36,3,4,1,2632.0,1480,1152.0,0.588,4787,89,0.679,0.562,0.00013526,0.9998600000000001
97182,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,34,3,3,1,1438.3,0,1438.3,0.7140000000000001,2658,43,0.654,0.0,0.9912,0.0088
97183,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36,5,4,3,1757.0,1352,405.0,0.879,4121,81,0.42100000000000004,0.769,0.00037935,0.9996200000000001
97184,Existing Customer,46,F,1,,Single,Less than $40K,Blue,40,6,4,3,2711.0,1793,918.0,0.6809999999999999,5084,79,0.7170000000000001,0.6609999999999999,0.00037718,0.9996200000000001
97185,Existing Customer,47,F,4,High School,Divorced,Less than $40K,Blue,36,5,4,2,2776.0,1341,1435.0,0.7440000000000001,4318,68,0.943,0.483,0.00022162,0.9997799999999999
97186,Existing Customer,44,F,2,Uneducated,Married,$40K - $60K,Blue,35,3,2,1,1438.3,1091,347.3,0.7020000000000001,4988,90,0.731,0.759,7.057600000000001e-05,0.9999299999999999
97187,Attrited Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,21,5,3,2,5015.0,1963,3052.0,0.8809999999999999,2491,43,0.87,0.391,0.99467,0.00533
97188,Existing Customer,40,M,4,Graduate,Single,$60K - $80K,Blue,36,3,2,2,8529.0,901,7628.0,0.764,4252,68,0.511,0.106,0.00011937,0.9998799999999999
97189,Existing Customer,49,F,0,Graduate,Married,Less than $40K,Blue,30,3,2,0,1604.0,1112,492.0,0.618,4253,68,0.7440000000000001,0.693,3.6029000000000004e-05,0.9999600000000001
97190,Existing Customer,56,F,1,College,Married,,Blue,36,6,2,2,4263.0,0,4263.0,0.64,4876,70,1.188,0.0,0.00010387,0.9999
97191,Existing Customer,45,F,1,Graduate,Married,Less than $40K,Blue,40,5,3,2,2493.0,1655,838.0,0.907,4473,76,0.9,0.664,0.00016883,0.9998299999999999
97192,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,33,3,3,3,1568.0,0,1568.0,0.611,2812,59,0.7879999999999999,0.0,0.99661,0.00338788
97193,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,38,6,1,2,1521.0,0,1521.0,0.7909999999999999,4880,79,0.5489999999999999,0.0,5.8763e-05,0.9999399999999999
97194,Existing Customer,48,M,2,Graduate,Single,$40K - $60K,Blue,31,6,3,3,3261.0,1730,1531.0,0.682,4242,65,0.667,0.531,0.00030251,0.9997
97195,Existing Customer,39,F,2,,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.9740000000000001,0.525,7.5449e-05,0.99992
97196,Existing Customer,62,F,1,,Single,Less than $40K,Blue,55,6,1,1,5284.0,2517,2767.0,0.674,4525,63,0.537,0.47600000000000003,3.4268000000000005e-05,0.99997
97197,Attrited Customer,47,F,3,Graduate,Married,,Blue,36,3,3,1,5590.0,0,5590.0,0.01,1507,32,0.0,0.0,0.9912,0.0088
97198,Existing Customer,57,F,1,High School,Married,,Blue,36,5,2,3,1734.0,980,754.0,0.639,4313,92,0.917,0.565,0.00017468,0.9998299999999999
97199,Existing Customer,48,F,5,,Single,,Blue,36,4,2,3,7645.0,931,6714.0,0.894,5016,73,0.622,0.122,0.00021724,0.9997799999999999
97200,Existing Customer,48,F,1,Uneducated,,$40K - $60K,Blue,39,6,4,2,1438.3,1218,220.3,0.752,4600,76,0.617,0.847,0.00020979,0.99979
97201,Existing Customer,34,F,1,Graduate,,Less than $40K,Blue,23,4,1,1,2207.0,1527,680.0,0.861,4159,64,1.133,0.6920000000000001,3.1176e-05,0.99997
97202,Existing Customer,46,F,1,College,Married,Less than $40K,Blue,23,5,2,1,1723.0,1010,713.0,0.7040000000000001,4112,82,0.8640000000000001,0.586,6.2639e-05,0.9999399999999999
97203,Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,44,4,4,2,1644.0,0,1644.0,1.033,4898,82,0.7829999999999999,0.0,0.00025577,0.99974
97204,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,2,3,1745.0,0,1745.0,0.657,2297,44,0.63,0.0,0.9949,0.0051
97205,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,2,3,3376.0,1661,1715.0,0.618,4629,75,0.9229999999999999,0.49200000000000005,0.00019864,0.9998
97206,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,29,4,3,3,7298.0,0,7298.0,0.589,4512,72,0.7559999999999999,0.0,0.0003139,0.99969
97207,Attrited Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,39,1,3,3,8383.0,0,8383.0,0.809,2600,44,0.517,0.0,0.9968299999999999,0.00317458
97208,Existing Customer,41,M,4,High School,,$40K - $60K,Blue,29,5,4,2,3600.0,746,2854.0,0.8240000000000001,4184,61,0.6940000000000001,0.207,0.00022162,0.9997799999999999
97209,Existing Customer,45,F,4,High School,Single,$40K - $60K,Blue,29,3,2,1,4595.0,1781,2814.0,0.708,3746,68,0.545,0.38799999999999996,6.9982e-05,0.9999299999999999
97210,Existing Customer,57,M,0,Uneducated,Divorced,$80K - $120K,Blue,39,4,4,3,2795.0,1832,963.0,0.8390000000000001,4679,67,0.861,0.655,0.00032257,0.9996799999999999
97211,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,39,6,1,3,1768.0,0,1768.0,0.7879999999999999,4628,90,0.8370000000000001,0.0,9.5249e-05,0.9999
97212,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,45,4,2,3,1780.0,893,887.0,0.609,4630,73,0.5870000000000001,0.502,0.00019683,0.9998
97213,Existing Customer,51,F,3,Graduate,Divorced,Less than $40K,Blue,39,5,4,3,2987.0,1764,1223.0,0.6859999999999999,4339,72,0.6,0.591,0.00037935,0.9996200000000001
97214,Existing Customer,44,F,4,Uneducated,Single,,Blue,24,6,3,2,2717.0,1720,997.0,0.8690000000000001,4196,71,0.614,0.633,0.00019396,0.9998100000000001
97215,Existing Customer,40,F,4,Uneducated,Married,,Blue,36,3,3,1,2887.0,0,2887.0,0.581,3941,82,1.158,0.0,0.00011697,0.9998799999999999
97216,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,32,6,1,3,1438.3,0,1438.3,0.7070000000000001,4733,89,0.816,0.0,9.2637e-05,0.9999100000000001
97217,Existing Customer,46,M,3,,Married,$80K - $120K,Blue,40,6,1,1,10879.0,860,10019.0,0.9740000000000001,4629,69,0.725,0.079,3.7884e-05,0.9999600000000001
97218,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,28,5,3,3,1809.0,1181,628.0,0.6559999999999999,4452,83,0.596,0.653,0.00028395,0.99972
97219,Attrited Customer,38,F,2,,Married,$40K - $60K,Blue,28,6,2,2,1628.0,0,1628.0,0.8759999999999999,2527,41,0.64,0.0,0.9920700000000001,0.00793
97220,Existing Customer,45,F,3,,Single,Less than $40K,Blue,36,3,4,0,1438.3,0,1438.3,0.6779999999999999,4463,71,0.821,0.0,9.146600000000001e-05,0.9999100000000001
97221,Attrited Customer,37,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586.0,0,1586.0,0.49700000000000005,2109,41,0.414,0.0,0.9973299999999999,0.00267072
97222,Existing Customer,43,F,5,Uneducated,Married,$40K - $60K,Blue,36,5,3,2,2311.0,1320,991.0,0.6579999999999999,3967,71,0.69,0.5710000000000001,0.00019094,0.9998100000000001
97223,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109.0,1205,904.0,0.514,2935,60,0.935,0.5710000000000001,0.00018665,0.9998100000000001
97224,Existing Customer,51,F,4,Uneducated,Divorced,Less than $40K,Blue,40,5,4,3,1562.0,1057,505.0,0.807,5019,78,0.696,0.677,0.00039421,0.99961
97225,Attrited Customer,44,F,4,Doctorate,,,Blue,33,5,3,6,1438.3,0,1438.3,0.6759999999999999,2316,48,0.5,0.0,0.9995799999999999,0.00041998
97226,Existing Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,35,6,2,1,2981.0,757,2224.0,0.764,4824,76,0.81,0.254,7.1987e-05,0.9999299999999999
97227,Existing Customer,47,M,2,College,Divorced,$80K - $120K,Blue,31,3,1,3,5295.0,723,4572.0,0.7929999999999999,4412,90,0.579,0.13699999999999998,9.0064e-05,0.9999100000000001
97228,Attrited Customer,51,F,4,Graduate,Single,$40K - $60K,Blue,37,2,3,2,4708.0,920,3788.0,0.544,2179,50,1.273,0.195,0.9947299999999999,0.00527
97229,Existing Customer,54,M,2,High School,Married,$60K - $80K,Blue,50,3,1,3,2210.0,1002,1208.0,0.938,4798,86,0.654,0.45299999999999996,9.0056e-05,0.9999100000000001
97230,Existing Customer,53,F,3,,Married,$40K - $60K,Blue,45,4,3,1,1972.0,0,1972.0,0.7609999999999999,5085,73,0.5870000000000001,0.0,0.00012373,0.9998799999999999
97231,Existing Customer,48,M,4,High School,Single,$60K - $80K,Blue,42,5,4,2,2384.0,1596,788.0,0.831,3149,59,0.903,0.669,0.00022162,0.9997799999999999
97232,Existing Customer,35,M,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529,0.00030845,0.99969
97233,Existing Customer,46,F,4,,,$40K - $60K,Blue,37,6,4,2,1912.0,1172,740.0,0.8270000000000001,4841,81,0.884,0.613,0.00025058,0.99975
97234,Existing Customer,49,F,2,,Single,$40K - $60K,Blue,44,6,1,3,2147.0,1402,745.0,0.612,4240,69,0.6829999999999999,0.653,0.00010183,0.9999
97235,Attrited Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,3,2,3,3214.0,0,3214.0,0.435,2119,44,0.517,0.0,0.99518,0.00481999
97236,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3006.0,879,2127.0,0.759,5125,87,0.74,0.292,0.0003262,0.9996700000000001
97237,Existing Customer,52,M,3,,Single,$80K - $120K,Blue,46,5,1,2,2735.0,1942,793.0,0.5820000000000001,3724,66,0.6920000000000001,0.71,6.282e-05,0.9999399999999999
97238,Existing Customer,50,M,2,College,Married,$120K +,Blue,36,3,2,3,3390.0,2385,1005.0,0.6559999999999999,4128,73,0.698,0.7040000000000001,0.00018612,0.9998100000000001
97239,Attrited Customer,54,M,4,High School,Single,$80K - $120K,Silver,49,1,3,4,34516.0,214,34302.0,0.0,1201,22,0.0,0.006,0.9979,0.00209822
97240,Existing Customer,55,F,0,Uneducated,,,Blue,39,4,3,3,11249.0,2012,9237.0,0.659,3882,55,0.9640000000000001,0.179,0.00026692,0.9997299999999999
97241,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,44,6,3,1,2484.0,1495,989.0,0.922,4084,86,0.536,0.602,0.00010182,0.9999
97242,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,36,5,5,3,2932.0,1664,1268.0,0.612,4795,82,0.708,0.568,0.00034447,0.99966
97243,Existing Customer,60,F,1,,Married,Less than $40K,Blue,36,3,4,3,2882.0,2081,801.0,0.644,4933,103,0.6609999999999999,0.722,0.00037718,0.9996200000000001
97244,Existing Customer,45,F,5,Post-Graduate,,Less than $40K,Blue,36,5,2,3,2658.0,694,1964.0,0.722,4774,92,0.769,0.261,0.00023255,0.99977
97245,Existing Customer,44,F,2,College,,,Blue,37,4,3,3,5589.0,1336,4253.0,0.9440000000000001,4262,75,1.0270000000000001,0.239,0.00029411,0.99971
97246,Existing Customer,44,F,1,Graduate,Single,$40K - $60K,Blue,36,3,4,2,1484.0,885,599.0,0.951,4819,74,0.805,0.596,0.00020404,0.9998
97247,Existing Customer,57,F,3,Doctorate,Single,,Blue,36,5,1,1,1678.0,1162,516.0,0.722,4402,87,0.851,0.6920000000000001,4.9875e-05,0.99995
97248,Attrited Customer,34,F,2,Graduate,Divorced,,Blue,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0,0.9980700000000001,0.00193323
97249,Existing Customer,52,M,2,,Married,Less than $40K,Blue,36,3,3,3,2846.0,1606,1240.0,0.6970000000000001,5092,86,0.792,0.564,0.00033251,0.9996700000000001
97250,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360,40,0.379,0.871,0.99095,0.00905
97251,Existing Customer,42,F,3,,Single,Less than $40K,Blue,36,6,3,3,2837.0,834,2003.0,0.42700000000000005,3892,69,0.408,0.294,0.00034503,0.99965
97252,Existing Customer,51,F,4,Doctorate,Married,Less than $40K,Blue,43,6,1,2,2066.0,1077,989.0,0.715,4678,91,0.655,0.521,8.358799999999999e-05,0.99992
97253,Existing Customer,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789.0,0,20789.0,0.82,4105,67,0.718,0.0,0.00033359,0.9996700000000001
97254,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,35,5,2,2,1449.0,0,1449.0,0.785,4797,88,0.9129999999999999,0.0,0.00010684,0.99989
97255,Attrited Customer,39,F,1,Uneducated,Single,$40K - $60K,Blue,28,5,3,6,3911.0,0,3911.0,0.897,2867,42,0.556,0.0,0.99934,0.0006603
97256,Existing Customer,56,F,0,,Married,Less than $40K,Blue,45,5,1,1,1737.0,0,1737.0,0.653,4611,73,0.973,0.0,3.1329e-05,0.99997
97257,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,35,3,4,3,1815.0,557,1258.0,0.672,4519,76,0.8540000000000001,0.307,0.00037935,0.9996200000000001
97258,Attrited Customer,46,F,2,Post-Graduate,Single,,Blue,37,1,3,3,4848.0,2517,2331.0,0.6509999999999999,2353,53,0.828,0.519,0.9972,0.00280059
97259,Existing Customer,46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,3,3,1592.0,925,667.0,0.804,4615,90,0.667,0.581,0.00031231,0.99969
97260,Existing Customer,40,F,4,,Single,Less than $40K,Blue,31,5,2,3,1768.0,1242,526.0,0.7759999999999999,4439,65,0.8059999999999999,0.7020000000000001,0.00022068,0.9997799999999999
97261,Existing Customer,44,F,2,Graduate,Single,,Blue,37,4,3,3,8128.0,2344,5784.0,0.7879999999999999,4251,80,1.051,0.28800000000000003,0.00030251,0.9997
97262,Existing Customer,45,F,0,High School,Single,,Blue,40,5,4,0,2557.0,1898,659.0,0.772,4808,83,0.6940000000000001,0.742,6.6897e-05,0.9999299999999999
97263,Existing Customer,44,M,3,Graduate,,$60K - $80K,Blue,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215,0.00037935,0.9996200000000001
97264,Attrited Customer,49,M,2,Graduate,,$80K - $120K,Blue,38,3,4,3,34516.0,0,34516.0,0.48200000000000004,1592,35,0.34600000000000003,0.0,0.9972700000000001,0.00272694
97265,Existing Customer,45,M,2,,Married,$80K - $120K,Blue,36,5,2,3,19099.0,2517,16582.0,0.628,4837,77,0.75,0.132,0.00021042,0.99979
97266,Existing Customer,44,F,2,High School,Single,,Blue,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.9490000000000001,0.369,6.6728e-05,0.9999299999999999
97267,Existing Customer,58,M,2,High School,Single,$80K - $120K,Blue,54,6,3,2,22981.0,1696,21285.0,0.466,4192,66,0.5710000000000001,0.07400000000000001,0.00017486,0.9998299999999999
97268,Existing Customer,38,F,1,Graduate,Single,$40K - $60K,Blue,36,4,2,2,2358.0,1965,393.0,0.614,4922,80,0.6,0.833,0.00010684,0.99989
97269,Existing Customer,48,M,4,Graduate,Single,$80K - $120K,Blue,36,6,4,1,22067.0,685,21382.0,0.605,3577,64,0.882,0.031,0.00013749,0.9998600000000001
97270,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,30,3,3,2,2023.0,1331,692.0,0.624,5098,79,0.6809999999999999,0.6579999999999999,0.00018146,0.99982
97271,Existing Customer,36,F,1,,Single,,Blue,31,6,1,2,2222.0,0,2222.0,0.769,4095,65,0.912,0.0,5.6825e-05,0.9999399999999999
97272,Existing Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,36,6,3,2,1438.3,788,650.3,0.741,4297,65,0.585,0.5479999999999999,0.00017987,0.99982
97273,Attrited Customer,40,M,3,Post-Graduate,Single,$80K - $120K,Blue,36,4,4,3,8958.0,0,8958.0,0.483,2131,43,0.387,0.0,0.99777,0.00223444
97274,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,1204.0,0.826,4547,73,0.973,0.37799999999999995,6.6245e-05,0.9999299999999999
97275,Existing Customer,40,M,3,,Single,$60K - $80K,Silver,35,6,3,2,25219.0,1503,23716.0,0.9440000000000001,4429,87,0.642,0.06,0.00018538,0.9998100000000001
97276,Attrited Customer,36,M,3,,,$80K - $120K,Blue,36,4,1,2,1815.0,0,1815.0,0.478,2039,34,0.36,0.0,0.9843299999999999,0.01567
97277,Existing Customer,60,F,0,Graduate,Married,$40K - $60K,Blue,48,4,2,1,3361.0,2473,888.0,0.895,4589,69,1.0290000000000001,0.736,5.8902e-05,0.9999399999999999
97278,Existing Customer,47,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,4,2,3,4786.0,1516,3270.0,0.94,4973,74,0.85,0.317,0.00028744,0.99971
97279,Existing Customer,37,F,4,Graduate,Single,,Blue,31,3,3,2,1438.3,0,1438.3,0.919,5001,91,0.625,0.0,0.00018864,0.9998100000000001
97280,Existing Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,40,5,3,2,1438.3,908,530.3,0.615,4653,74,0.897,0.631,0.00024431,0.99976
97281,Existing Customer,42,F,1,Doctorate,Single,Less than $40K,Blue,35,5,1,3,2725.0,2444,281.0,0.9590000000000001,4965,85,0.809,0.897,0.00012583,0.99987
97282,Existing Customer,42,F,4,Uneducated,Divorced,,Blue,38,6,3,2,10039.0,1600,8439.0,0.7,4685,76,0.9,0.159,0.00019396,0.9998100000000001
97283,Existing Customer,45,F,5,Uneducated,Married,,Blue,37,3,1,1,2467.0,1446,1021.0,0.73,5024,81,0.62,0.586,3.5257e-05,0.9999600000000001
97284,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,47,3,1,3,1438.3,0,1438.3,0.775,5015,68,0.789,0.0,8.6952e-05,0.9999100000000001
97285,Attrited Customer,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759.0,186,1573.0,0.7559999999999999,2705,35,0.522,0.106,0.99559,0.00441277
97286,Existing Customer,46,M,5,Graduate,Married,Less than $40K,Blue,35,6,2,2,2206.0,1722,484.0,0.973,4455,67,0.763,0.7809999999999999,0.00011751,0.9998799999999999
97287,Attrited Customer,35,F,1,,Married,$40K - $60K,Blue,26,6,4,4,2045.0,1707,338.0,0.5770000000000001,2183,39,0.696,0.835,0.99845,0.001551
97288,Existing Customer,54,F,2,,Single,Less than $40K,Blue,46,3,2,3,4170.0,641,3529.0,0.815,3669,67,0.595,0.154,0.00021042,0.99979
97289,Existing Customer,47,F,3,College,Married,Less than $40K,Blue,36,5,4,2,3300.0,2517,783.0,0.94,3784,55,1.115,0.763,0.00021930000000000002,0.9997799999999999
97290,Existing Customer,26,F,0,High School,Married,Less than $40K,Blue,18,5,3,2,5422.0,682,4740.0,0.892,4460,62,0.6759999999999999,0.126,0.00015005,0.99985
97291,Existing Customer,56,F,2,Graduate,Married,,Blue,36,6,2,3,2015.0,807,1208.0,0.831,5209,76,0.767,0.4,0.00019143,0.9998100000000001
97292,Existing Customer,47,M,2,,Single,$60K - $80K,Blue,34,3,3,2,2048.0,1599,449.0,0.613,4855,88,0.872,0.7809999999999999,0.00019771,0.9998
97293,Existing Customer,37,F,2,,Single,Less than $40K,Blue,19,6,5,2,2152.0,1682,470.0,1.051,4126,71,0.972,0.782,0.00022083,0.9997799999999999
97294,Attrited Customer,44,F,4,Graduate,,Less than $40K,Blue,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.47100000000000003,0.619,0.9956299999999999,0.00436631
97295,Existing Customer,53,M,3,College,Single,$120K +,Silver,44,4,4,2,34516.0,1073,33443.0,0.5579999999999999,4485,86,0.755,0.031,0.00019815,0.9998
97296,Attrited Customer,33,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.39899999999999997,0.99411,0.00589
97297,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,29,5,1,1,2228.0,1449,779.0,0.61,4382,83,0.6940000000000001,0.65,3.5437e-05,0.9999600000000001
97298,Attrited Customer,44,F,3,,Married,Less than $40K,Blue,36,3,4,6,2279.0,1837,442.0,0.853,2789,52,0.677,0.8059999999999999,0.99954,0.00046237
97299,Attrited Customer,48,F,4,High School,Married,$40K - $60K,Blue,43,4,2,2,1438.3,0,1438.3,0.722,2520,45,0.452,0.0,0.99146,0.00854
97300,Existing Customer,45,M,2,Doctorate,Married,$120K +,Blue,38,4,3,3,1686.0,0,1686.0,0.812,4413,77,0.75,0.0,0.00043772,0.99956
97301,Existing Customer,48,F,5,Graduate,Single,,Blue,35,5,2,3,1942.0,1488,454.0,0.816,4940,88,0.7959999999999999,0.7659999999999999,0.00019764,0.9998
97302,Existing Customer,53,M,4,High School,Single,$60K - $80K,Blue,49,5,1,2,3858.0,0,3858.0,0.67,4472,92,0.614,0.0,5.6153e-05,0.9999399999999999
97303,Existing Customer,44,M,4,Graduate,Divorced,$60K - $80K,Blue,32,6,3,2,11651.0,1368,10283.0,0.563,3870,64,0.561,0.11699999999999999,0.00018864,0.9998100000000001
97304,Existing Customer,43,M,3,Uneducated,,$40K - $60K,Blue,38,5,4,2,9449.0,1914,7535.0,0.87,4658,93,0.722,0.203,0.00023192,0.99977
97305,Attrited Customer,50,F,0,Graduate,Single,Less than $40K,Blue,41,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0,0.9893700000000001,0.01063
97306,Existing Customer,47,F,3,,Single,Less than $40K,Blue,39,6,2,1,2915.0,2422,493.0,0.5760000000000001,4037,83,0.7659999999999999,0.831,7.8291e-05,0.99992
97307,Existing Customer,50,F,3,Uneducated,Married,,Blue,38,4,4,1,11486.0,0,11486.0,0.38299999999999995,4918,79,0.5489999999999999,0.0,0.00013987,0.9998600000000001
97308,Attrited Customer,40,F,4,Doctorate,Married,Less than $40K,Blue,21,1,2,1,2984.0,2517,467.0,0.574,2373,53,0.359,0.843,0.99049,0.00951
97309,Attrited Customer,37,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.29600000000000004,0.0,0.9967299999999999,0.00326528
97310,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,1,2723.0,1588,1135.0,0.852,4307,83,0.8440000000000001,0.583,7.3235e-05,0.9999299999999999
97311,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,31,5,2,3,1438.3,0,1438.3,0.5529999999999999,4702,84,0.7140000000000001,0.0,0.00020643,0.99979
97312,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818.0,0,1818.0,0.758,2279,50,0.7240000000000001,0.0,0.9942700000000001,0.00573
